"season_type","week","posteam","defteam","qtr","down","ydstogo","ydsnet","shotgun","pass_location","pass_length","air_yards","complete_pass","incomplete_pass","interception","passer","passer_player_id","passer_player_name"
"REG",6,"MIA","JAX",1,1,10,66,0,"right","short",9,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",1,1,10,66,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",1,1,20,66,1,"right","short",2,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",1,NA,0,66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",6,"MIA","JAX",2,2,17,66,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",2,3,15,66,1,"right","short",-3,0,1,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",2,4,15,66,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",2,NA,0,-5,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",2,1,10,-5,0,NA,NA,NA,0,0,0,"T.Lawrence",NA,NA
"REG",6,"JAX","MIA",2,1,22,-5,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",2,2,19,-5,1,"left","short",4,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",2,3,15,-5,1,"middle","short",13,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",2,4,15,-5,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",2,1,10,22,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",2,1,10,22,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",2,2,6,22,0,"left","short",2,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",2,3,4,22,1,"right","short",8,0,1,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",2,4,4,22,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",2,1,10,-2,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",2,2,9,-2,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",2,3,7,-2,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",2,3,12,-2,1,"right","short",-5,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",2,4,12,-2,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",2,1,10,32,1,"left","deep",33,0,1,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",2,2,10,32,1,"right","short",1,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",2,3,2,32,1,"left","deep",22,0,1,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,NA,NA,2,NA,0,32,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",2,4,2,32,1,"left","deep",22,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",2,1,10,32,1,"left","short",1,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",2,2,9,32,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",2,3,6,32,1,"right","short",4,0,1,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",2,4,6,32,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",2,NA,0,35,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",2,1,10,35,1,"right","short",6,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",2,2,4,35,1,"right","short",3,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",2,1,10,35,0,"right","short",-3,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",2,2,1,35,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",2,2,15,35,1,"left","short",7,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",2,3,4,35,1,"middle","short",15,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",2,1,10,35,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",2,1,15,35,1,"right","short",10,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",2,2,15,35,1,"left","short",12,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",2,3,15,35,1,"right","short",13,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",2,4,15,35,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",2,1,10,9,1,"left","short",2,0,1,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,NA,NA,2,NA,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",6,"MIA","JAX",2,2,10,9,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,NA,NA,2,NA,0,9,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",2,3,6,9,1,"right","short",5,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",2,4,1,9,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",2,1,10,49,1,"right","short",3,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",2,1,10,49,1,"right","short",14,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",2,2,10,49,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,NA,NA,2,NA,0,49,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",2,3,6,49,1,"left","short",5,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",2,4,6,49,1,"left","short",5,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,NA,NA,2,NA,0,49,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",2,1,10,49,1,"right","deep",28,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",2,NA,0,49,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",2,NA,0,35,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",2,1,10,35,1,"middle","deep",25,0,1,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",2,2,10,35,1,"right","deep",19,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",2,1,10,35,1,"right","short",3,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",2,2,3,35,0,NA,NA,0,0,1,0,NA,"00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",2,3,3,35,1,"right","short",8,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",2,1,10,35,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,NA,NA,2,NA,0,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",6,"JAX","MIA",3,NA,0,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",3,1,10,75,0,"middle","short",11,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",3,1,10,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",3,1,15,75,1,"left","short",-5,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",3,2,15,75,1,"right","deep",24,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",3,1,10,75,1,NA,NA,NA,0,0,0,"T.Lawrence",NA,NA
"REG",6,"JAX","MIA",3,1,10,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",3,1,1,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",3,NA,0,75,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",3,NA,0,27,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",3,1,10,27,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",3,2,9,27,1,"right","short",5,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",3,3,4,27,1,NA,NA,NA,0,0,0,"T.Tagovailoa",NA,NA
"REG",6,"MIA","JAX",3,1,10,27,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",3,2,9,27,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",3,2,14,27,1,NA,NA,NA,0,0,0,"T.Tagovailoa",NA,NA
"REG",6,"MIA","JAX",3,3,7,27,1,"middle","short",14,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",3,1,10,27,1,NA,NA,NA,0,0,0,"T.Tagovailoa",NA,NA
"REG",6,"MIA","JAX",3,1,20,27,1,"left","short",0,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",3,2,20,27,1,"right","short",-5,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",3,3,14,27,1,"right","deep",39,0,1,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",3,4,14,27,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",3,1,10,48,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",3,2,6,48,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",3,1,10,48,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",3,2,7,48,0,"right","short",5,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",3,1,10,48,0,NA,NA,NA,0,0,0,"T.Lawrence",NA,NA
"REG",6,"JAX","MIA",3,1,10,48,0,"left","short",11,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",3,1,10,48,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",3,2,9,48,0,NA,NA,NA,0,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"MIA","JAX",3,1,10,0,1,"left","deep",16,0,0,1,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"JAX","MIA",3,1,10,30,1,"left","short",13,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",3,1,10,30,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",3,NA,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",6,"JAX","MIA",4,2,8,30,1,"left","short",-2,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",4,3,1,30,0,"right","short",9,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",4,4,1,30,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",4,1,10,91,0,"right","deep",20,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",4,1,10,91,1,"middle","short",10,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",4,1,10,91,1,"left","short",-3,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",4,2,11,91,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",4,3,6,91,1,"left","short",6,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",4,1,10,91,1,"middle","short",15,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",4,1,2,91,0,"left","short",1,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",4,NA,0,91,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",4,NA,0,19,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",4,1,10,19,1,"left","short",1,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",4,2,10,19,1,"right","short",14,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",4,1,10,19,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",4,1,15,19,1,"left","short",10,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",4,2,15,19,1,"right","short",8,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",4,3,5,19,1,"middle","short",2,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",4,4,5,19,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",4,1,10,16,1,"right","short",0,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",4,1,10,16,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",4,2,10,16,1,"middle","short",5,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",4,3,1,16,1,"left","short",4,0,1,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",4,4,1,16,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",4,4,6,16,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",4,1,10,44,1,"left","short",5,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",4,2,3,44,0,"left","short",-1,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",4,1,10,44,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",4,2,8,44,0,"right","short",2,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",4,3,8,44,1,"right","deep",20,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",4,1,10,44,1,"right","short",6,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",4,2,10,44,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",4,3,5,44,1,"left","deep",24,0,1,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",4,4,5,44,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",4,NA,0,21,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",4,1,10,21,1,"left","short",7,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",4,2,2,21,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",4,3,1,21,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIA","JAX",4,1,10,21,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,NA,NA,4,NA,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",6,"MIA","JAX",4,2,6,21,1,"left","short",4,0,1,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",4,3,6,21,1,"left","short",5,1,0,0,"T.Tagovailoa","00-0036212","T.Tagovailoa"
"REG",6,"MIA","JAX",4,4,1,21,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",4,1,10,11,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",4,1,15,11,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",4,2,16,11,1,NA,NA,NA,0,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,"JAX","MIA",4,3,20,11,1,"right","short",8,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,NA,NA,4,NA,0,11,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,NA,NA,4,NA,0,11,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",4,4,8,11,1,"middle","short",6,1,0,0,"T.Lawrence","00-0036971","T.Lawrence"
"REG",6,NA,NA,4,NA,0,11,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"JAX","MIA",4,1,10,11,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,NA,NA,4,NA,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",6,NA,NA,1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",6,"CAR","MIN",1,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",1,1,10,0,0,"right","short",5,0,0,1,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"MIN","CAR",1,1,10,16,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",1,2,13,16,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",1,3,11,16,1,"right","short",10,1,0,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",1,1,10,16,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",1,2,13,16,0,"left","short",5,1,0,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",1,3,4,16,1,"left","short",6,0,1,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",1,4,4,16,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",1,NA,0,7,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",1,1,10,7,0,"left","short",5,1,0,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"CAR","MIN",1,2,1,7,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",1,1,10,7,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",1,1,15,7,1,"right","short",-4,1,0,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"CAR","MIN",1,2,15,7,0,"right","deep",23,0,1,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"CAR","MIN",1,3,15,7,1,"right","short",-5,0,1,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"CAR","MIN",1,4,15,7,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",1,1,10,5,0,"right","deep",30,0,1,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",1,2,10,5,1,"right","short",0,1,0,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"CAR","MIN",1,1,10,18,1,"middle","short",-4,1,0,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"CAR","MIN",1,1,2,18,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",1,NA,0,18,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",1,NA,0,46,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",1,1,10,46,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",1,2,7,46,1,"left","deep",45,0,1,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",1,3,7,46,1,"right","short",6,1,0,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",1,1,10,46,1,"left","short",5,1,0,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",1,2,3,46,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",1,1,10,46,1,"right","short",3,1,0,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",1,2,7,46,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",1,1,10,46,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",1,2,5,46,0,"middle","short",10,0,1,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",1,3,5,46,1,"right","short",3,1,0,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",1,4,2,46,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",1,NA,0,8,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",1,1,10,8,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",1,2,2,8,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",1,1,10,8,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",1,2,7,8,1,NA,NA,NA,0,0,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,NA,NA,1,NA,0,8,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",1,3,15,8,1,"left","short",9,0,1,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"CAR","MIN",1,4,15,8,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",1,1,10,85,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",1,NA,0,85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",6,"MIN","CAR",2,2,1,85,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",2,1,10,85,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",2,2,7,85,0,"middle","deep",20,1,0,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",2,1,10,85,0,"right","short",-3,1,0,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",2,2,3,85,0,"left","short",0,1,0,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",2,1,10,85,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",2,2,6,85,1,"right","short",7,1,0,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",2,1,4,85,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",2,1,2,85,0,"left","short",-1,1,0,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",2,NA,0,85,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",2,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",2,1,10,0,1,"right","deep",30,0,1,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"CAR","MIN",2,2,10,0,1,"right","short",10,0,1,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"CAR","MIN",2,3,10,0,1,"left","short",4,0,1,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"CAR","MIN",2,4,10,0,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",2,1,10,-3,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",2,2,7,-3,0,"left","short",-6,1,0,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",2,3,13,-3,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",2,3,18,-3,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",2,4,13,-3,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",2,1,10,32,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",2,2,4,32,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",2,3,2,32,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",2,1,10,32,0,"right","short",2,0,1,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"CAR","MIN",2,2,10,32,1,"middle","short",12,0,1,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"CAR","MIN",2,3,10,32,1,"right","short",5,1,0,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"CAR","MIN",2,1,10,32,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",2,2,5,32,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",2,3,7,32,1,"middle","short",15,0,1,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"CAR","MIN",2,4,7,32,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",2,NA,0,9,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",2,1,10,9,0,"right","short",4,1,0,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",2,2,2,9,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",2,3,1,9,1,"middle","short",0,0,1,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",2,4,1,9,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",2,1,10,38,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",2,2,4,38,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,NA,NA,2,NA,0,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REG",6,"CAR","MIN",2,1,10,38,1,NA,NA,NA,0,0,0,"S.Darnold",NA,NA
"REG",6,"CAR","MIN",2,1,10,38,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",2,2,4,38,1,"middle","short",7,1,0,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"CAR","MIN",2,1,10,38,1,"left","short",1,0,1,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"CAR","MIN",2,2,10,38,1,"middle","short",8,0,1,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,NA,NA,2,NA,0,38,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",2,3,10,38,1,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"CAR","MIN",2,3,15,38,1,NA,NA,NA,0,0,0,"S.Darnold",NA,NA
"REG",6,"CAR","MIN",2,3,25,38,1,"left","deep",45,0,1,0,"S.Darnold","00-0034869","S.Darnold"
"REG",6,"CAR","MIN",2,4,25,38,0,NA,NA,NA,0,0,0,NA,NA,NA
"REG",6,"MIN","CAR",2,1,10,21,1,"right","short",-5,0,1,0,"K.Cousins","00-0029604","K.Cousins"
"REG",6,"MIN","CAR",2,2,10,21,1,NA,NA,NA,0,0,0,NA,NA,NA
